geneNames	GSM610737	GSM610738	GSM435828	GSM435833	GSM610718	GSM610690	GSM435823	GSM435824	GSM435825	GSM435826	GSM435827	GSM610691	GSM435821	GSM435822	GSM610695	GSM610696	GSM610717
FIGN	0.431946319	0.62845041	0.04111012	0.999594099	0.285721941	0.204098138	1.31434337	0.524813935	0.485553629	0.817192296	0.316941037	0.923249912	1.325053378	0.433774855	0.646719974	0.886608869	0.870084044
FIGNL1	1.117502196	1.152519567	2.239488253	1.048387372	1.775786642	0.686365231	1.760423048	1.251473945	1.744554189	1.079732462	1.092402953	1.692784109	1.644063569	1.8269596	1.876958513	1.660472566	2.114461041
FILIP1	7.842858465	6.62035682	10.44153833	6.926043891	11.19408465	3.262173495	4.687857546	2.922408704	3.141137157	2.882861982	2.852573207	8.149033234	4.264320536	4.908377782	5.847392719	6.790234197	7.93586324
FILIP1L	4.502400162	6.754313707	3.42522763	2.928311423	4.357188117	6.004446206	5.087359578	7.321478734	6.994376658	7.024423268	6.958393347	5.73826619	5.463641647	6.776115476	6.311163568	9.679171549	6.28522605
FIP1L1	10.5349562	11.37409999	19.17679575	11.64670003	15.56633543	7.938937064	9.162039769	12.93567331	14.86199804	15.41813767	10.18759677	12.51478457	11.07017179	13.1068957	13.39041864	11.51767612	13.62184554
FIS1	95.10572133	42.36240491	69.88450989	67.20935356	50.49664839	71.79500791	52.23339309	70.97339287	66.61620919	72.01782186	58.302104	84.12106574	80.92689375	77.47760729	90.34965325	77.60345797	82.31228635
FITM1	4.668297423	3.824124754	57.37976057	16.67310362	6.056243506	15.11082007	2.949936029	8.836418119	8.70296603	19.53595791	6.759757478	12.83805617	16.09909871	5.121993782	15.97736963	8.965598074	29.20392986
FIZ1	8.582543595	7.225714439	8.575206554	13.03968807	6.415358391	6.090764153	4.368761186	6.091741888	7.496198813	7.357094875	5.11378086	10.364733	6.657452893	7.322111022	7.35596967	8.390335022	8.871127553
FJX1	3.406913478	2.347254257	2.330160325	4.190990809	4.941256791	5.094282894	3.198551084	5.105246914	5.352659183	3.956758094	4.661698192	3.500229736	3.191321003	3.321946254	4.008695495	4.095855402	2.401668656
FKBP10	-0.029897768	0.149186862	0.18663936	0.079880505	0.390020748	0.539169261	0.451350529	0.324766322	0.670021779	0.057898837	0.328883786	0.246625538	0.208038799	0.439948835	0.130319875	0.568331991	0.341768487
FKBP11	126.8766518	79.03312256	51.46207284	48.12858533	65.57810064	16.39721148	11.51108369	15.13697281	29.88205692	17.6105027	19.23817895	42.86275885	24.36401802	16.86059558	42.50464653	27.64443117	17.68663898
FKBP14	2.106913498	2.340501883	2.59355094	2.006453236	2.260208682	1.614789991	1.915391442	2.025353802	2.017229523	1.516858858	1.254070917	2.91020976	1.505322058	2.522537647	1.892698458	2.056519469	1.585971047
FKBP15	0.965570829	1.34693036	1.12038381	0.876627486	0.962292742	0.463434632	0.891194111	0.455534576	0.281087437	0.932902594	0.731856439	0.674342293	0.851369278	0.627873694	0.761332926	0.745455961	1.045780917
FKBP1A	66.45752543	38.13697175	34.59211022	69.48634521	42.71906238	34.14472776	8.994479465	33.67501419	33.64521891	27.4822061	28.28841507	31.51536414	14.33554241	25.69664872	23.20517465	29.76201952	13.19971808
FKBP1B	6.342276152	4.448642722	6.916619829	4.498086253	5.021259279	5.037180507	5.045408705	4.538610409	4.461201622	5.376874647	3.057641221	4.091718645	3.960800631	6.713520234	7.400394491	4.188958397	6.245314813
FKBP2	110.0755144	92.34702923	126.8735274	107.6081986	70.98455175	52.19395187	70.05978464	52.83022978	54.07172768	60.24212727	44.51023948	100.4979265	123.6021931	109.2870924	96.98450735	87.27133965	118.2822964
FKBP3	22.29434577	14.28911461	8.803052986	23.56952678	12.68265893	21.94550513	8.394184943	21.31474757	22.88707047	13.01909317	14.97137349	32.21775867	16.00406682	28.24724618	28.07509545	23.65314761	9.363748813
FKBP4	20.62577537	29.35560828	20.74126293	45.16343366	13.01022626	10.56440752	13.25598585	14.30299276	13.90875691	12.01886337	13.37842265	16.65689377	15.86210881	15.15124582	15.88512891	15.02967042	16.54423543
FKBP5	1.242388769	5.22550137	2.454676259	4.950520204	5.538623241	0.456966991	0.699507706	1.303862663	1.23693475	1.449633826	0.370693491	0.269046032	0.981890413	0.821071143	1.126640158	0.387042472	0.802225019
FKBP6	0.116399768	0.480241217	0.999238422	0.337987244	0.620283829	0.395647782	0.478708523	0.343737859	0.276337336	1.367841043	0.267878638	0.288357986	0.209683846	0.246535752	0.299871448	0.264251871	-0.103360872
FKBP8	7.904658142	6.927300706	6.546995841	9.399424323	4.930778348	15.21745454	7.518261781	9.49910694	15.93572947	21.27500082	12.86462863	6.11397369	5.507647494	6.831078488	10.34831618	8.777107982	10.55348704
FKBP9	1.815384296	1.063693335	1.556326579	1.744182842	1.605778732	1.100378225	1.799714626	1.689102389	1.532539994	1.612192551	1.792766505	0.963995677	1.692969731	1.369329918	1.378214852	1.204445756	2.013202766
FKBPL	0.761163099	1.786548882	0.517985612	1.182376694	0.13065829	0.252711036	0.643889958	1.336305117	1.852185491	1.447058688	1.001766656	1.307610485	1.672342565	2.209984645	3.70645052	2.950808299	1.474803467
FKRP	1.80966423	1.023422206	1.487176118	1.650043446	2.479877035	2.036922372	0.411051469	1.889496772	2.898071597	2.961656378	3.286821289	1.221280884	0.802092497	0.853128279	1.180685508	0.973716226	0.88232982
FKTN	3.793927961	2.558165244	1.570042365	4.414100389	2.881320874	2.795964741	4.049939254	2.86202584	2.632905743	1.72222098	1.722735336	5.66133744	5.413965597	5.613882725	3.846907451	4.158736706	4.652070158
FLAD1	36.5688277	34.70093004	37.24333759	63.84728413	35.0883537	18.73992757	24.49184154	18.22415664	19.63066803	22.748051	16.4826487	31.96377245	31.53466271	29.32348398	26.10451283	28.60828035	32.85506029
FLG	0.366265157	0.156827104	0.749724947	0.461531639	0.577671593	0.225749191	0.513229116	0.194045626	0.131818194	0.440135733	0.357773849	0.081021114	0.163926235	0.115086163	0.242594718	0.106224074	0.090052293
FLG-AS1	0.423594727	0.275169264	0.206019559	0.825713508	0.022190064	1.560433319	1.264708036	0.397952076	0.113120598	0.784681879	0.499246479	0.377428057	0.490945207	1.209885655	0.65091899	0.755781964	0.571882192
FLI1	-0.096506033	0.379276976	0.691184065	0.261395662	0.687256648	0.383743798	0.971092293	0.848809004	0.979222514	0.737805143	0.59312243	0.510495699	0.412263642	0.445203892	0.530655693	0.654662946	0.339603577
FLII	11.40485465	15.60848607	8.361151079	15.38462047	7.03942756	4.437961612	1.833611385	6.041439334	8.143889396	4.538421211	4.335423902	6.414475166	7.167775938	9.673269657	10.82237823	10.80903327	2.626126224
FLJ10038	1.315926196	1.03715617	0.367169058	0.868686741	0.647479482	1.057298161	2.424274961	0.879551787	0.72318709	1.224230534	0.974142747	1.551665046	1.401936917	1.054706348	1.591802465	1.5635029	1.878510191
FLJ11710	66.79511122	60.24951373	74.76110049	65.87703715	88.56571604	13.15928487	45.9355156	40.27319857	41.20833011	35.59887963	34.02511655	58.0493667	40.23299248	41.05503395	41.14475514	53.99554189	58.96869927
FLJ12120	4.616204763	3.48727168	6.382014388	7.694436956	6.133442399	2.186433281	5.260549639	1.455928072	1.316054853	1.54168452	1.397376674	2.349435913	2.897849334	2.124054194	2.796765419	2.673863486	3.792757221
FLJ12825	0.932703506	0.400777031	0.404283175	1.078402726	0.853087083	1.084875247	-0.051704535	0.905781502	1.062844398	1.145251338	1.851867151	0.69607141	0.122959067	0.218360186	0.553675727	0.396053444	1.290929641
FLJ13773	0.910586886	0.633393977	0.514781749	1.224451558	0.530179296	1.342236638	1.1318584	1.692675186	0.895260161	1.220314354	1.669405818	0.345294201	0.249207244	0.428909269	0.446168451	0.419805333	0.725522588
FLJ16779	0.136490162	0.215930853	0.666102392	0.530471366	0.514248232	0.428500808	0.993986345	0.320817084	0.221430957	0.1972787	0.200088318	0.208484568	0.436917803	0.352780846	0.203837322	0.250087379	0.412380685
FLJ20021	2.818632088	2.697539012	2.828847235	2.587087247	2.66729256	1.687212649	6.807492313	2.515646513	3.031343701	2.488542943	1.795146108	4.817960059	6.155640935	4.16357218	6.520415092	6.514762251	8.897367236
FLJ21408	0.828295386	1.021301509	0.596082158	1.597277108	0.804001137	0.619249366	0.292725105	0.727990519	0.720486869	0.730114592	0.673957195	0.846368785	0.878063683	0.849238526	0.954385265	0.806691154	0.597616358
FLJ22447	0.932818286	0.275633343	0.31528777	0.123475242	1.29684976	0.388587755	1.136338586	0.3725558	0.453884522	0.271997193	0.332581784	0.347091123	0.592579504	0.245298295	0.145533084	0.246105871	0.848167472
FLJ22763	4.412045523	1.709209264	1.528929435	2.055747704	2.600390375	3.512727202	0.994523203	2.608309885	3.824460209	1.653643254	2.704422464	12.70338215	3.219245678	4.445210462	7.531466216	6.282585535	1.631681462
FLJ25758	0.886882577	0.28339905	0.110029789	0.216202503	0.488636674	0.461180917	1.065120227	0.382303344	0.635531821	0.300764782	0.415218539	0.098927141	0.610008309	0.228756317	0.187266874	0.185829872	0.204549523
FLJ26850	0.175679395	0.657868158	0.73145831	0.353942398	0.496095689	0.575651894	1.020822477	0.748492779	0.541561209	0.571821987	0.455913204	0.990124491	0.512386288	0.372445041	0.877224213	0.371305881	1.054450146
FLJ27354	0.746984323	0.235448936	0.892182231	0.228740075	0.502602374	0.266848878	1.05091562	0.358357789	0.123996214	0.120881981	0.364470084	0.46417291	0.538921537	0.363756328	0.291798199	0.356435806	0.296466664
FLJ31104	-0.115534712	0.190557448	0.752158273	0.305661513	-0.154540553	0.372102706	0.840222381	0.214578112	0.355154511	1.810844448	0.354762345	0.281088457	0.404276151	0.108840681	0.084586406	0.236984803	0.336703368
FLJ31356	0.514262458	0.237752045	1.051901487	0.06658876	0.646186913	0.149630669	0.841914182	0.255497362	0.065957466	0.222778612	0.455913204	0.369151238	0.276226334	0.236062557	0.124074478	0.119391444	0.265543173
FLJ31945	0.355012518	0.161939325	0.049813821	0.292257269	0.012856365	0.22043633	0.310892286	0.399402935	0.294680809	0.706960631	0.135063231	-0.042995802	0.138957573	0.474465002	0.232471086	0.107683113	0.079581129
FLJ36000	0.473758364	0.643965577	1.234024421	0.162037812	0.250277943	0.322562757	0.823800237	0.684412331	0.090085043	0.396936641	0.208527021	0.316768881	0.801714256	0.220287348	0.120108012	0.275046969	0.261949009
FLJ36777	1.996504621	0.345816035	0.512044388	0.731864006	0.355560369	0.666862612	0.2546647	1.305408361	1.238913782	0.98377083	0.944577032	2.272053606	1.344049559	0.898849104	2.001556638	1.531532574	1.240837597
FLJ36840	4.299840029	7.708977186	3.704896864	3.851345135	2.761939164	9.467159384	1.082080978	4.115647234	6.195994813	5.749484658	5.096779711	3.738961118	4.279131617	2.720934492	5.30107945	6.268691279	5.506849079
FLJ37035	0.767154491	0.407243778	0.161841699	0.406405815	0.292972241	0.724663494	1.240173794	1.024175164	0.317508881	0.670244645	0.550106469	0.685631321	0.766302558	0.281755087	0.593463404	0.468373659	0.606581874
FLJ37453	1.368347121	0.825810919	0.826151852	0.557268579	2.116104855	0.690225463	0.80101803	0.639509043	0.937622115	1.020670305	0.676291987	0.277486231	1.098283352	0.964228642	1.135473671	0.893656479	1.187872907
FLJ40288	-0.059315082	0.289116528	0.598561151	0.75100047	-0.116771467	0.386579557	0.961251778	0.400402203	0.203131734	0.300729483	0.699285209	0.215690501	0.519916419	0.072395417	0.201102995	0.127361242	0.184712061
FLJ41278	0.407963924	0.214981465	0.866484586	0.388722325	0.347562518	0.58197785	0.23732305	0.115307397	0.110608089	0.408711571	0.018253731	0.335287703	0.097545663	0.142286338	0.231470552	0.097335183	0.445189755
FLJ42102	0.546167372	0.066578439	0.13515906	-0.123426884	0.458661222	0.479387277	0.62333691	0.296637623	0.176939919	0.560846021	0.25151197	0.409170622	0.244119056	0.087282859	0.12665938	0.302669874	0.457262132
FLJ42351	15.89795403	8.936724527	13.4222319	14.59946221	12.88608421	10.16992713	20.03761702	8.324577616	7.238430322	7.167281908	7.075378451	15.06348493	12.84870845	15.7190798	11.78355945	12.51020722	18.14768701
FLJ42627	9.101988277	5.727608692	11.42198179	7.681628534	13.8434791	7.620837267	15.46894686	9.874321539	9.303799116	10.49704635	5.838880331	25.3466913	16.42807355	16.03674562	16.01874823	11.2718011	17.82664851
FLJ44896	1.932663243	0.932214957	0.666501447	1.575356717	0.984960938	2.02257645	1.626455583	1.646083803	2.067021126	1.240307059	1.256906413	2.798060355	1.231669553	1.437846505	1.318122687	1.554212012	0.65128453
FLJ45513	1.607332454	1.042943087	0.634207439	0.649780112	-0.262641561	0.448922411	0.396281886	0.425036306	0.797570036	0.726933153	0.873512255	0.956346935	1.131717891	0.668996641	0.723048067	0.839704431	1.392576656
FLJ45950	0.479648797	0.766761281	0.720556641	1.57173067	0.736572293	1.281852754	0.783617645	0.830387015	0.782618786	0.44893849	0.337204206	1.420271227	0.666898019	0.817018033	0.575670713	0.748517585	0.452247703
FLJ46284	0.035445064	0.034218718	0.275107843	0.473300253	1.156230878	0.092176655	0.182173678	0.372235097	0.352351548	0.029223691	0.475749494	0.352461926	0.31340478	0.077922899	0.059816634	0.13687173	1.394598964
FLJ46906	0.378774968	0.203069939	0.066762449	0.409319029	0.502719472	0.084236943	0.987099172	0.260822725	0.053288176	0.491476496	0.429825527	0.251814523	0.403749925	-0.112922167	0.286819193	0.165649	0.011373869
FLNA	1.633928346	1.627429667	2.728999691	3.226295149	2.294248884	1.977730499	0.731842879	2.063365001	3.360950971	3.380573786	2.094834418	1.337710879	1.686521754	2.655156736	2.604399955	5.144992845	1.663819105
FLNB	6.306924234	6.090117298	6.725128571	6.195456721	6.240733093	0.03009297	5.785753955	0.415717753	0.130668623	0.458633178	0.558524701	5.426164111	6.741382723	4.708337203	6.216101931	5.94517515	8.976043622
FLNC	2.164516897	3.952268665	0.937790861	2.298122033	1.996525297	3.165485893	2.542122702	0.887396465	0.884506469	1.003922472	0.333022159	1.725732445	1.021725879	1.489947835	1.391250407	1.240467783	0.802842161
FLOT1	95.58952294	96.9508693	72.5294964	128.6628469	83.27704436	38.24982646	9.127135027	28.70315315	32.60285731	20.72766938	25.32218566	55.21185242	30.91641391	52.8793953	46.82018558	40.85121384	17.47146419
FLOT2	3.394919275	5.987730547	3.026462033	5.881641362	3.439093017	3.709515658	0.664436008	2.707602231	3.787687585	3.765523699	3.38921457	1.374497489	1.819378838	2.570767241	2.405783737	3.576494392	1.581525666
FLRT1	4.553865439	7.835472642	5.219855834	5.117898116	5.261675179	3.913114901	5.018070957	3.410236821	4.18237555	5.669688236	4.249292958	3.075818522	3.33537235	3.645888431	4.277851002	3.789001277	4.587595468
FLRT2	2.349408733	1.26557767	2.890487298	2.841468719	2.770586016	2.971340423	2.334348814	2.637746909	3.4171006	3.628810718	3.133721482	2.545950625	2.415967201	2.425609788	1.890890363	2.18506947	2.554101071
FLRT3	0.875035005	1.597124691	0.824878105	0.391137685	1.627961676	0	1.048297939	0	0	0	0	1.956097676	0.347906622	0.958607813	0.976562068	1.048118657	0.182082556
FLT1	0.747158145	1.053776235	1.088520473	1.644780267	0.771316704	0.462174157	0.371584187	1.357556933	1.641934019	1.417086361	0.956902986	1.424673883	1.335715369	1.485482159	1.484191676	1.321936393	1.371955243
FLT3	4.017267468	2.502485023	3.240893379	4.274992208	4.297495763	3.993868058	2.696960631	5.989288821	4.76733448	5.637713607	3.634003996	4.404099364	2.882422921	3.347280611	3.40041365	4.693004435	3.580487669
FLT3LG	0.966428223	1.007336886	0.781640801	0.687260155	1.174605438	1.629996604	0.566574341	1.269930804	1.978304552	1.886297072	1.326333431	1.147534229	1.181934296	2.187704228	1.930639944	1.870173642	1.922285756
FLT4	8.631963268	5.816485202	7.985061404	8.6881262	10.03836413	7.430386144	6.70337943	9.759881135	8.978279484	10.06470628	13.26901188	8.378325805	6.218221221	6.900250484	6.887399271	8.608722475	8.373349143
FLVCR1	0.711739423	1.529287887	0.617984792	1.002886489	1.013007999	1.015630253	0.773256227	0.637184026	0.617990466	0.172198775	0.676620246	0.442513191	0.28040241	0.561719271	0.41647591	0.558576992	0.34680173
FLVCR1-AS1	24.08131707	17.20918972	21.98215771	20.18667223	19.58921384	17.36236246	26.32771457	16.86474315	16.09633801	17.39159641	13.14540598	24.61300998	25.18634998	25.31823268	24.60358042	23.75738784	30.38768841
FLVCR2	1.79938091	6.290663201	3.649592513	11.44038922	1.635303781	0.853989216	0.91234675	1.592568395	1.300345224	1.451720708	0.798941917	1.287437463	1.532378276	2.541419756	1.79976866	1.295986727	1.63150267
FLYWCH1	33.0838206	22.25642609	15.45014894	17.82778786	16.59352865	19.70017978	7.580197353	18.12362973	20.12439941	14.54921596	14.20211944	24.83611258	17.89441993	17.88551334	16.22280776	17.41190836	23.16532289
FLYWCH2	0.92458538	1.007562755	0.482374101	0.369117822	0.473196671	0.443392164	6.772753527	2.297840433	2.706144533	4.008042762	1.900029389	2.219682589	4.12059565	3.462390232	2.835015364	2.467381081	7.057809316
FMC1	58.85742169	27.31966324	26.6824022	56.47475348	21.54009136	40.16431601	9.394187192	50.31788736	48.09760716	40.77900298	34.27013495	92.31810973	78.19119142	66.52793357	95.72607198	85.96859201	53.98565402
FMN1	2.140973731	1.006800961	1.77064144	1.686673328	1.40186644	1.750897184	1.644954926	1.645835033	1.511117087	1.612321273	1.596733066	1.232617634	1.385706734	1.147559363	1.558180941	1.172764697	1.3463971
FMN2	5.842327232	3.203175937	6.148764192	4.978188601	4.640671154	5.682804502	4.456188996	4.559047225	5.452484512	6.950546727	4.954032056	3.160719617	3.604495684	3.801908347	3.519368048	2.876422198	4.342827095
FMNL1	1.734907942	1.684170179	1.464445397	2.423624523	0.865297444	2.627447006	1.471190767	2.320243618	2.593862222	2.334759888	2.252193308	1.204417249	1.935201129	1.436431464	1.161961984	1.595529722	1.62625852
FMNL2	0.627609441	1.004426719	0.931099125	1.267254037	0.286032952	1.417604026	1.083290782	1.126848411	1.163844011	1.238424287	1.18988311	0.888390327	0.797137509	0.862823258	0.907404154	1.036837279	0.986019755
FMNL3	2.482382633	1.606314863	2.420040081	2.32690603	1.84373952	3.520225211	2.17057663	2.924248414	3.027764355	3.796162702	3.976832083	2.033033723	2.508745419	1.97078117	2.231946398	2.174954111	2.4190457
FMO1	0.544355231	0.127142943	1.212652807	0.321994506	1.106797011	6.46207446	2.956676741	0.476404126	9.21960739	2.067536556	0.782906288	0.685689692	0.745987921	2.229387339	0.354248923	4.568936467	2.801523035
FMO2	0.476993385	0.313538285	0.42812904	0.300395202	0.700826839	0.718156347	1.253568491	0.328709667	0.416299855	0.690254477	0.39473867	0.327384279	0.696696355	0.973758207	0.93903221	0.763395826	0.882749537
FMO3	3.983356309	6.106879843	1.22688603	1.835694406	3.368842781	36.01157304	12.33526807	54.11094803	80.51875503	87.17500523	32.32847374	59.15632288	55.53508537	65.04125918	65.42278009	61.33638653	28.15874092
